container,index,name,offset,size_bytes,range_valid,classification
main.13.com.ea.gp.fifaworld.obb,8781,data\sceneassets\faces\face_197445_0_0_0_0_0_0_0_0_textures.rx3,372341632,24576,True,texture
main.13.com.ea.gp.fifaworld.obb,8782,data\sceneassets\faces\face_197655_0_0_0_0_0_0_0_0_textures.rx3,372366208,29931,True,texture
main.13.com.ea.gp.fifaworld.obb,8783,data\sceneassets\faces\face_197681_0_0_0_0_0_0_0_0_textures.rx3,372396160,21720,True,texture
main.13.com.ea.gp.fifaworld.obb,8784,data\sceneassets\faces\face_197756_0_0_0_0_0_0_0_0_textures.rx3,372417920,28276,True,texture
main.13.com.ea.gp.fifaworld.obb,8785,data\sceneassets\faces\face_197774_0_0_0_0_0_0_0_0_textures.rx3,372446208,31813,True,texture
main.13.com.ea.gp.fifaworld.obb,8786,data\sceneassets\faces\face_197777_0_0_0_0_0_0_0_0_textures.rx3,372478080,34457,True,texture
main.13.com.ea.gp.fifaworld.obb,8787,data\sceneassets\faces\face_197781_0_0_0_0_0_0_0_0_textures.rx3,372512576,31447,True,texture
main.13.com.ea.gp.fifaworld.obb,8788,data\sceneassets\faces\face_197837_0_0_0_0_0_0_0_0_textures.rx3,372544064,28120,True,texture
main.13.com.ea.gp.fifaworld.obb,8789,data\sceneassets\faces\face_198077_0_0_0_0_0_0_0_0_textures.rx3,372572224,30367,True,texture
main.13.com.ea.gp.fifaworld.obb,8790,data\sceneassets\faces\face_198133_0_0_0_0_0_0_0_0_textures.rx3,372602624,28851,True,texture
main.13.com.ea.gp.fifaworld.obb,8791,data\sceneassets\faces\face_198141_0_0_0_0_0_0_0_0_textures.rx3,372631488,27364,True,texture
main.13.com.ea.gp.fifaworld.obb,8792,data\sceneassets\faces\face_198164_0_0_0_0_0_0_0_0_textures.rx3,372658880,30882,True,texture
main.13.com.ea.gp.fifaworld.obb,8793,data\sceneassets\faces\face_198198_0_0_0_0_0_0_0_0_textures.rx3,372689792,31278,True,texture
main.13.com.ea.gp.fifaworld.obb,8794,data\sceneassets\faces\face_198200_0_0_0_0_0_0_0_0_textures.rx3,372721088,26667,True,texture
main.13.com.ea.gp.fifaworld.obb,8795,data\sceneassets\faces\face_198202_0_0_0_0_0_0_0_0_textures.rx3,372747776,29983,True,texture
main.13.com.ea.gp.fifaworld.obb,8796,data\sceneassets\faces\face_198219_0_0_0_0_0_0_0_0_textures.rx3,372777792,29248,True,texture
main.13.com.ea.gp.fifaworld.obb,8797,data\sceneassets\faces\face_198329_0_0_0_0_0_0_0_0_textures.rx3,372807040,28536,True,texture
main.13.com.ea.gp.fifaworld.obb,8798,data\sceneassets\faces\face_198335_0_0_0_0_0_0_0_0_textures.rx3,372835584,30811,True,texture
main.13.com.ea.gp.fifaworld.obb,8799,data\sceneassets\faces\face_198706_0_0_0_0_0_0_0_0_textures.rx3,372866432,31432,True,texture
main.13.com.ea.gp.fifaworld.obb,8800,data\sceneassets\faces\face_198710_0_0_0_0_0_0_0_0_textures.rx3,372897920,27546,True,texture
main.13.com.ea.gp.fifaworld.obb,8801,data\sceneassets\faces\face_198717_0_0_0_0_0_0_0_0_textures.rx3,372925504,25314,True,texture
main.13.com.ea.gp.fifaworld.obb,8802,data\sceneassets\faces\face_198719_0_0_0_0_0_0_0_0_textures.rx3,372950848,31759,True,texture
main.13.com.ea.gp.fifaworld.obb,8803,data\sceneassets\faces\face_198784_0_0_0_0_0_0_0_0_textures.rx3,372982656,26605,True,texture
main.13.com.ea.gp.fifaworld.obb,8804,data\sceneassets\faces\face_198817_0_0_0_0_0_0_0_0_textures.rx3,373009280,29339,True,texture
main.13.com.ea.gp.fifaworld.obb,8805,data\sceneassets\faces\face_19896_0_0_0_0_0_0_0_0_textures.rx3,373038656,27868,True,texture
main.13.com.ea.gp.fifaworld.obb,8806,data\sceneassets\faces\face_199157_0_0_0_0_0_0_0_0_textures.rx3,373066560,31146,True,texture
main.13.com.ea.gp.fifaworld.obb,8807,data\sceneassets\faces\face_199189_0_0_0_0_0_0_0_0_textures.rx3,373097728,28668,True,texture
main.13.com.ea.gp.fifaworld.obb,8808,data\sceneassets\faces\face_199266_0_0_0_0_0_0_0_0_textures.rx3,373126400,26390,True,texture
main.13.com.ea.gp.fifaworld.obb,8809,data\sceneassets\faces\face_199434_0_0_0_0_0_0_0_0_textures.rx3,373152832,29688,True,texture
main.13.com.ea.gp.fifaworld.obb,8810,data\sceneassets\faces\face_199482_0_0_0_0_0_0_0_0_textures.rx3,373182528,31017,True,texture
main.13.com.ea.gp.fifaworld.obb,8811,data\sceneassets\faces\face_199503_0_0_0_0_0_0_0_0_textures.rx3,373213568,29164,True,texture
main.13.com.ea.gp.fifaworld.obb,8812,data\sceneassets\faces\face_199556_0_0_0_0_0_0_0_0_textures.rx3,373242752,30960,True,texture
main.13.com.ea.gp.fifaworld.obb,8813,data\sceneassets\faces\face_199564_0_0_0_0_0_0_0_0_textures.rx3,373273728,29511,True,texture
main.13.com.ea.gp.fifaworld.obb,8814,data\sceneassets\faces\face_199633_0_0_0_0_0_0_0_0_textures.rx3,373303296,32178,True,texture
main.13.com.ea.gp.fifaworld.obb,8815,data\sceneassets\faces\face_199767_0_0_0_0_0_0_0_0_textures.rx3,373335488,28763,True,texture
main.13.com.ea.gp.fifaworld.obb,8816,data\sceneassets\faces\face_1_0_0_0_0_0_0_0_0_textures.rx3,373364288,29914,True,texture
main.13.com.ea.gp.fifaworld.obb,8817,data\sceneassets\faces\face_200104_0_0_0_0_0_0_0_0_textures.rx3,373394240,29245,True,texture
main.13.com.ea.gp.fifaworld.obb,8818,data\sceneassets\faces\face_200141_0_0_0_0_0_0_0_0_textures.rx3,373423488,27235,True,texture
main.13.com.ea.gp.fifaworld.obb,8819,data\sceneassets\faces\face_200315_0_0_0_0_0_0_0_0_textures.rx3,373450752,28927,True,texture
main.13.com.ea.gp.fifaworld.obb,8820,data\sceneassets\faces\face_200454_0_0_0_0_0_0_0_0_textures.rx3,373479680,28463,True,texture
main.13.com.ea.gp.fifaworld.obb,8821,data\sceneassets\faces\face_200458_0_0_0_0_0_0_0_0_textures.rx3,373508160,28796,True,texture
main.13.com.ea.gp.fifaworld.obb,8822,data\sceneassets\faces\face_200521_0_0_0_0_0_0_0_0_textures.rx3,373536960,27127,True,texture
main.13.com.ea.gp.fifaworld.obb,8823,data\sceneassets\faces\face_200529_0_0_0_0_0_0_0_0_textures.rx3,373564096,29766,True,texture
main.13.com.ea.gp.fifaworld.obb,8824,data\sceneassets\faces\face_200601_0_0_0_0_0_0_0_0_textures.rx3,373593920,25980,True,texture
main.13.com.ea.gp.fifaworld.obb,8825,data\sceneassets\faces\face_200700_0_0_0_0_0_0_0_0_textures.rx3,373619904,30698,True,texture
main.13.com.ea.gp.fifaworld.obb,8826,data\sceneassets\faces\face_200724_0_0_0_0_0_0_0_0_textures.rx3,373650624,32126,True,texture
main.13.com.ea.gp.fifaworld.obb,8827,data\sceneassets\faces\face_200741_0_0_0_0_0_0_0_0_textures.rx3,373682752,27989,True,texture
main.13.com.ea.gp.fifaworld.obb,8828,data\sceneassets\faces\face_200758_0_0_0_0_0_0_0_0_textures.rx3,373710784,28936,True,texture
main.13.com.ea.gp.fifaworld.obb,8829,data\sceneassets\faces\face_200759_0_0_0_0_0_0_0_0_textures.rx3,373739776,23376,True,texture
main.13.com.ea.gp.fifaworld.obb,8830,data\sceneassets\faces\face_200841_0_0_0_0_0_0_0_0_textures.rx3,373763200,30836,True,texture
main.13.com.ea.gp.fifaworld.obb,8831,data\sceneassets\faces\face_200857_0_0_0_0_0_0_0_0_textures.rx3,373794048,32899,True,texture
main.13.com.ea.gp.fifaworld.obb,8832,data\sceneassets\faces\face_200949_0_0_0_0_0_0_0_0_textures.rx3,373827008,30001,True,texture
main.13.com.ea.gp.fifaworld.obb,8833,data\sceneassets\faces\face_200957_0_0_0_0_0_0_0_0_textures.rx3,373857024,30415,True,texture
main.13.com.ea.gp.fifaworld.obb,8834,data\sceneassets\faces\face_201093_0_0_0_0_0_0_0_0_textures.rx3,373887488,31550,True,texture
main.13.com.ea.gp.fifaworld.obb,8835,data\sceneassets\faces\face_201153_0_0_0_0_0_0_0_0_textures.rx3,373919040,30286,True,texture
main.13.com.ea.gp.fifaworld.obb,8836,data\sceneassets\faces\face_201399_0_0_0_0_0_0_0_0_textures.rx3,373949376,30379,True,texture
main.13.com.ea.gp.fifaworld.obb,8837,data\sceneassets\faces\face_201400_0_0_0_0_0_0_0_0_textures.rx3,373979776,29489,True,texture
main.13.com.ea.gp.fifaworld.obb,8838,data\sceneassets\faces\face_201449_0_0_0_0_0_0_0_0_textures.rx3,374009280,30863,True,texture
main.13.com.ea.gp.fifaworld.obb,8839,data\sceneassets\faces\face_201491_0_0_0_0_0_0_0_0_textures.rx3,374040192,31596,True,texture
main.13.com.ea.gp.fifaworld.obb,8840,data\sceneassets\faces\face_201508_0_0_0_0_0_0_0_0_textures.rx3,374071808,29598,True,texture
main.13.com.ea.gp.fifaworld.obb,8841,data\sceneassets\faces\face_201510_0_0_0_0_0_0_0_0_textures.rx3,374101440,30602,True,texture
main.13.com.ea.gp.fifaworld.obb,8842,data\sceneassets\faces\face_201535_0_0_0_0_0_0_0_0_textures.rx3,374132096,28933,True,texture
main.13.com.ea.gp.fifaworld.obb,8843,data\sceneassets\faces\face_201862_0_0_0_0_0_0_0_0_textures.rx3,374161088,28889,True,texture
main.13.com.ea.gp.fifaworld.obb,8844,data\sceneassets\faces\face_201869_0_0_0_0_0_0_0_0_textures.rx3,374190016,32184,True,texture
main.13.com.ea.gp.fifaworld.obb,8845,data\sceneassets\faces\face_201870_0_0_0_0_0_0_0_0_textures.rx3,374222208,25050,True,texture
main.13.com.ea.gp.fifaworld.obb,8846,data\sceneassets\faces\face_201884_0_0_0_0_0_0_0_0_textures.rx3,374247296,31723,True,texture
main.13.com.ea.gp.fifaworld.obb,8847,data\sceneassets\faces\face_201887_0_0_0_0_0_0_0_0_textures.rx3,374279040,27477,True,texture
main.13.com.ea.gp.fifaworld.obb,8848,data\sceneassets\faces\face_201908_0_0_0_0_0_0_0_0_textures.rx3,374306560,26703,True,texture
main.13.com.ea.gp.fifaworld.obb,8849,data\sceneassets\faces\face_201955_0_0_0_0_0_0_0_0_textures.rx3,374333312,22453,True,texture
main.13.com.ea.gp.fifaworld.obb,8850,data\sceneassets\faces\face_201988_0_0_0_0_0_0_0_0_textures.rx3,374355776,30446,True,texture
main.13.com.ea.gp.fifaworld.obb,8851,data\sceneassets\faces\face_201999_0_0_0_0_0_0_0_0_textures.rx3,374386240,29869,True,texture
main.13.com.ea.gp.fifaworld.obb,8852,data\sceneassets\faces\face_20209_0_0_0_0_0_0_0_0_textures.rx3,374416128,30411,True,texture
main.13.com.ea.gp.fifaworld.obb,8853,data\sceneassets\faces\face_202126_0_0_0_0_0_0_0_0_textures.rx3,374446592,31761,True,texture
main.13.com.ea.gp.fifaworld.obb,8854,data\sceneassets\faces\face_202166_0_0_0_0_0_0_0_0_textures.rx3,374478400,29131,True,texture
main.13.com.ea.gp.fifaworld.obb,8855,data\sceneassets\faces\face_202170_0_0_0_0_0_0_0_0_textures.rx3,374507584,30672,True,texture
main.13.com.ea.gp.fifaworld.obb,8856,data\sceneassets\faces\face_202178_0_0_0_0_0_0_0_0_textures.rx3,374538304,30254,True,texture
main.13.com.ea.gp.fifaworld.obb,8857,data\sceneassets\faces\face_202515_0_0_0_0_0_0_0_0_textures.rx3,374568576,31653,True,texture
main.13.com.ea.gp.fifaworld.obb,8858,data\sceneassets\faces\face_202652_0_0_0_0_0_0_0_0_textures.rx3,374600256,25137,True,texture
main.13.com.ea.gp.fifaworld.obb,8859,data\sceneassets\faces\face_202853_0_0_0_0_0_0_0_0_textures.rx3,374625408,29934,True,texture
main.13.com.ea.gp.fifaworld.obb,8860,data\sceneassets\faces\face_202854_0_0_0_0_0_0_0_0_textures.rx3,374655360,27544,True,texture
main.13.com.ea.gp.fifaworld.obb,8861,data\sceneassets\faces\face_202886_0_0_0_0_0_0_0_0_textures.rx3,374682944,27694,True,texture
main.13.com.ea.gp.fifaworld.obb,8862,data\sceneassets\faces\face_20289_0_0_0_0_0_0_0_0_textures.rx3,374710656,25246,True,texture
main.13.com.ea.gp.fifaworld.obb,8863,data\sceneassets\faces\face_203042_0_0_0_0_0_0_0_0_textures.rx3,374735936,31202,True,texture
main.13.com.ea.gp.fifaworld.obb,8864,data\sceneassets\faces\face_203106_0_0_0_0_0_0_0_0_textures.rx3,374767168,30214,True,texture
main.13.com.ea.gp.fifaworld.obb,8865,data\sceneassets\faces\face_203331_0_0_0_0_0_0_0_0_textures.rx3,374797440,30136,True,texture
main.13.com.ea.gp.fifaworld.obb,8866,data\sceneassets\faces\face_203486_0_0_0_0_0_0_0_0_textures.rx3,374827584,29412,True,texture
main.13.com.ea.gp.fifaworld.obb,8867,data\sceneassets\faces\face_203537_0_0_0_0_0_0_0_0_textures.rx3,374857024,23597,True,texture
main.13.com.ea.gp.fifaworld.obb,8868,data\sceneassets\faces\face_203574_0_0_0_0_0_0_0_0_textures.rx3,374880640,29751,True,texture
main.13.com.ea.gp.fifaworld.obb,8869,data\sceneassets\faces\face_203895_0_0_0_0_0_0_0_0_textures.rx3,374910400,29858,True,texture
main.13.com.ea.gp.fifaworld.obb,8870,data\sceneassets\faces\face_203910_0_0_0_0_0_0_0_0_textures.rx3,374940288,28277,True,texture
main.13.com.ea.gp.fifaworld.obb,8871,data\sceneassets\faces\face_204024_0_0_0_0_0_0_0_0_textures.rx3,374968576,32161,True,texture
main.13.com.ea.gp.fifaworld.obb,8872,data\sceneassets\faces\face_204050_0_0_0_0_0_0_0_0_textures.rx3,375000768,28739,True,texture
main.13.com.ea.gp.fifaworld.obb,8873,data\sceneassets\faces\face_204077_0_0_0_0_0_0_0_0_textures.rx3,375029568,22455,True,texture
main.13.com.ea.gp.fifaworld.obb,8874,data\sceneassets\faces\face_204163_0_0_0_0_0_0_0_0_textures.rx3,375052032,27448,True,texture
main.13.com.ea.gp.fifaworld.obb,8875,data\sceneassets\faces\face_204210_0_0_0_0_0_0_0_0_textures.rx3,375079488,30405,True,texture
main.13.com.ea.gp.fifaworld.obb,8876,data\sceneassets\faces\face_204289_0_0_0_0_0_0_0_0_textures.rx3,375109952,28499,True,texture
main.13.com.ea.gp.fifaworld.obb,8877,data\sceneassets\faces\face_204291_0_0_0_0_0_0_0_0_textures.rx3,375138496,29599,True,texture
main.13.com.ea.gp.fifaworld.obb,8878,data\sceneassets\faces\face_204307_0_0_0_0_0_0_0_0_textures.rx3,375168128,29462,True,texture
main.13.com.ea.gp.fifaworld.obb,8879,data\sceneassets\faces\face_204311_0_0_0_0_0_0_0_0_textures.rx3,375197632,20925,True,texture
main.13.com.ea.gp.fifaworld.obb,8880,data\sceneassets\faces\face_204355_0_0_0_0_0_0_0_0_textures.rx3,375218560,29394,True,texture
main.13.com.ea.gp.fifaworld.obb,8881,data\sceneassets\faces\face_204420_0_0_0_0_0_0_0_0_textures.rx3,375248000,32005,True,texture
main.13.com.ea.gp.fifaworld.obb,8882,data\sceneassets\faces\face_204485_0_0_0_0_0_0_0_0_textures.rx3,375280064,29359,True,texture
main.13.com.ea.gp.fifaworld.obb,8883,data\sceneassets\faces\face_204499_0_0_0_0_0_0_0_0_textures.rx3,375309440,31389,True,texture
main.13.com.ea.gp.fifaworld.obb,8884,data\sceneassets\faces\face_204529_0_0_0_0_0_0_0_0_textures.rx3,375340864,26269,True,texture
main.13.com.ea.gp.fifaworld.obb,8885,data\sceneassets\faces\face_204713_0_0_0_0_0_0_0_0_textures.rx3,375367168,24082,True,texture
main.13.com.ea.gp.fifaworld.obb,8886,data\sceneassets\faces\face_204963_0_0_0_0_0_0_0_0_textures.rx3,375391296,32089,True,texture
main.13.com.ea.gp.fifaworld.obb,8887,data\sceneassets\faces\face_205069_0_0_0_0_0_0_0_0_textures.rx3,375423424,31223,True,texture
main.13.com.ea.gp.fifaworld.obb,8888,data\sceneassets\faces\face_205175_0_0_0_0_0_0_0_0_textures.rx3,375454656,28838,True,texture
main.13.com.ea.gp.fifaworld.obb,8889,data\sceneassets\faces\face_205186_0_0_0_0_0_0_0_0_textures.rx3,375483520,28977,True,texture
main.13.com.ea.gp.fifaworld.obb,8890,data\sceneassets\faces\face_205360_0_0_0_0_0_0_0_0_textures.rx3,375512512,30605,True,texture
main.13.com.ea.gp.fifaworld.obb,8891,data\sceneassets\faces\face_205361_0_0_0_0_0_0_0_0_textures.rx3,375543168,31402,True,texture
main.13.com.ea.gp.fifaworld.obb,8892,data\sceneassets\faces\face_205362_0_0_0_0_0_0_0_0_textures.rx3,375574592,29804,True,texture
main.13.com.ea.gp.fifaworld.obb,8893,data\sceneassets\faces\face_205540_0_0_0_0_0_0_0_0_textures.rx3,375604416,29024,True,texture
main.13.com.ea.gp.fifaworld.obb,8894,data\sceneassets\faces\face_205566_0_0_0_0_0_0_0_0_textures.rx3,375633472,30231,True,texture
main.13.com.ea.gp.fifaworld.obb,8895,data\sceneassets\faces\face_205569_0_0_0_0_0_0_0_0_textures.rx3,375663744,29955,True,texture
main.13.com.ea.gp.fifaworld.obb,8896,data\sceneassets\faces\face_205600_0_0_0_0_0_0_0_0_textures.rx3,375693760,21571,True,texture
main.13.com.ea.gp.fifaworld.obb,8897,data\sceneassets\faces\face_205670_0_0_0_0_0_0_0_0_textures.rx3,375715392,25247,True,texture
main.13.com.ea.gp.fifaworld.obb,8898,data\sceneassets\faces\face_205923_0_0_0_0_0_0_0_0_textures.rx3,375740672,30447,True,texture
main.13.com.ea.gp.fifaworld.obb,8899,data\sceneassets\faces\face_205943_0_0_0_0_0_0_0_0_textures.rx3,375771136,28152,True,texture
main.13.com.ea.gp.fifaworld.obb,8900,data\sceneassets\faces\face_205988_0_0_0_0_0_0_0_0_textures.rx3,375799296,29203,True,texture
main.13.com.ea.gp.fifaworld.obb,8901,data\sceneassets\faces\face_205989_0_0_0_0_0_0_0_0_textures.rx3,375828544,28985,True,texture
main.13.com.ea.gp.fifaworld.obb,8902,data\sceneassets\faces\face_205990_0_0_0_0_0_0_0_0_textures.rx3,375857536,31034,True,texture
main.13.com.ea.gp.fifaworld.obb,8903,data\sceneassets\faces\face_206058_0_0_0_0_0_0_0_0_textures.rx3,375888576,30997,True,texture
main.13.com.ea.gp.fifaworld.obb,8904,data\sceneassets\faces\face_206113_0_0_0_0_0_0_0_0_textures.rx3,375919616,25811,True,texture
main.13.com.ea.gp.fifaworld.obb,8905,data\sceneassets\faces\face_206115_0_0_0_0_0_0_0_0_textures.rx3,375945472,27039,True,texture
main.13.com.ea.gp.fifaworld.obb,8906,data\sceneassets\faces\face_206263_0_0_0_0_0_0_0_0_textures.rx3,375972544,30464,True,texture
main.13.com.ea.gp.fifaworld.obb,8907,data\sceneassets\faces\face_206306_0_0_0_0_0_0_0_0_textures.rx3,376003008,30913,True,texture
main.13.com.ea.gp.fifaworld.obb,8908,data\sceneassets\faces\face_206407_0_0_0_0_0_0_0_0_textures.rx3,376033984,29368,True,texture
main.13.com.ea.gp.fifaworld.obb,8909,data\sceneassets\faces\face_206518_0_0_0_0_0_0_0_0_textures.rx3,376063360,29677,True,texture
main.13.com.ea.gp.fifaworld.obb,8910,data\sceneassets\faces\face_206650_0_0_0_0_0_0_0_0_textures.rx3,376093056,29195,True,texture
main.13.com.ea.gp.fifaworld.obb,8911,data\sceneassets\faces\face_206655_0_0_0_0_0_0_0_0_textures.rx3,376122304,28348,True,texture
main.13.com.ea.gp.fifaworld.obb,8912,data\sceneassets\faces\face_207739_0_0_0_0_0_0_0_0_textures.rx3,376150656,30769,True,texture
main.13.com.ea.gp.fifaworld.obb,8913,data\sceneassets\faces\face_207865_0_0_0_0_0_0_0_0_textures.rx3,376181440,29569,True,texture
main.13.com.ea.gp.fifaworld.obb,8914,data\sceneassets\faces\face_20801_0_0_0_0_0_0_0_0_textures.rx3,376211072,30392,True,texture
main.13.com.ea.gp.fifaworld.obb,8915,data\sceneassets\faces\face_208128_0_0_0_0_0_0_0_0_textures.rx3,376241472,31357,True,texture
main.13.com.ea.gp.fifaworld.obb,8916,data\sceneassets\faces\face_208330_0_0_0_0_0_0_0_0_textures.rx3,376272832,28537,True,texture
main.13.com.ea.gp.fifaworld.obb,8917,data\sceneassets\faces\face_208333_0_0_0_0_0_0_0_0_textures.rx3,376301376,30126,True,texture
main.13.com.ea.gp.fifaworld.obb,8918,data\sceneassets\faces\face_208450_0_0_0_0_0_0_0_0_textures.rx3,376331520,30747,True,texture
main.13.com.ea.gp.fifaworld.obb,8919,data\sceneassets\faces\face_208722_0_0_0_0_0_0_0_0_textures.rx3,376362304,20358,True,texture
main.13.com.ea.gp.fifaworld.obb,8920,data\sceneassets\faces\face_208830_0_0_0_0_0_0_0_0_textures.rx3,376382720,30732,True,texture
main.13.com.ea.gp.fifaworld.obb,8921,data\sceneassets\faces\face_208920_0_0_0_0_0_0_0_0_textures.rx3,376413504,28329,True,texture
main.13.com.ea.gp.fifaworld.obb,8922,data\sceneassets\faces\face_209281_0_0_0_0_0_0_0_0_textures.rx3,376441856,28661,True,texture
main.13.com.ea.gp.fifaworld.obb,8923,data\sceneassets\faces\face_209331_0_0_0_0_0_0_0_0_textures.rx3,376470528,29730,True,texture
main.13.com.ea.gp.fifaworld.obb,8924,data\sceneassets\faces\face_209532_0_0_0_0_0_0_0_0_textures.rx3,376500288,27317,True,texture
main.13.com.ea.gp.fifaworld.obb,8925,data\sceneassets\faces\face_209749_0_0_0_0_0_0_0_0_textures.rx3,376527616,30511,True,texture
main.13.com.ea.gp.fifaworld.obb,8926,data\sceneassets\faces\face_209852_0_0_0_0_0_0_0_0_textures.rx3,376558144,29918,True,texture
main.13.com.ea.gp.fifaworld.obb,8927,data\sceneassets\faces\face_210126_0_0_0_0_0_0_0_0_textures.rx3,376588096,25064,True,texture
main.13.com.ea.gp.fifaworld.obb,8928,data\sceneassets\faces\face_210603_0_0_0_0_0_0_0_0_textures.rx3,376613184,28808,True,texture
main.13.com.ea.gp.fifaworld.obb,8929,data\sceneassets\faces\face_210972_0_0_0_0_0_0_0_0_textures.rx3,376642048,30010,True,texture
main.13.com.ea.gp.fifaworld.obb,8930,data\sceneassets\faces\face_21146_0_0_0_0_0_0_0_0_textures.rx3,376672064,32359,True,texture
main.13.com.ea.gp.fifaworld.obb,8931,data\sceneassets\faces\face_211514_0_0_0_0_0_0_0_0_textures.rx3,376704448,28298,True,texture
main.13.com.ea.gp.fifaworld.obb,8932,data\sceneassets\faces\face_211575_0_0_0_0_0_0_0_0_textures.rx3,376732800,32068,True,texture
main.13.com.ea.gp.fifaworld.obb,8933,data\sceneassets\faces\face_211688_0_0_0_0_0_0_0_0_textures.rx3,376764928,31937,True,texture
main.13.com.ea.gp.fifaworld.obb,8934,data\sceneassets\faces\face_211862_0_0_0_0_0_0_0_0_textures.rx3,376796928,29335,True,texture
main.13.com.ea.gp.fifaworld.obb,8935,data\sceneassets\faces\face_212118_0_0_0_0_0_0_0_0_textures.rx3,376826304,31058,True,texture
main.13.com.ea.gp.fifaworld.obb,8936,data\sceneassets\faces\face_212218_0_0_0_0_0_0_0_0_textures.rx3,376857408,29324,True,texture
main.13.com.ea.gp.fifaworld.obb,8937,data\sceneassets\faces\face_212388_0_0_0_0_0_0_0_0_textures.rx3,376886784,30000,True,texture
main.13.com.ea.gp.fifaworld.obb,8938,data\sceneassets\faces\face_212722_0_0_0_0_0_0_0_0_textures.rx3,376916800,29336,True,texture
main.13.com.ea.gp.fifaworld.obb,8939,data\sceneassets\faces\face_212782_0_0_0_0_0_0_0_0_textures.rx3,376946176,24531,True,texture
main.13.com.ea.gp.fifaworld.obb,8940,data\sceneassets\faces\face_212807_0_0_0_0_0_0_0_0_textures.rx3,376970752,24355,True,texture
main.13.com.ea.gp.fifaworld.obb,8941,data\sceneassets\faces\face_212811_0_0_0_0_0_0_0_0_textures.rx3,376995136,28805,True,texture
main.13.com.ea.gp.fifaworld.obb,8942,data\sceneassets\faces\face_213296_0_0_0_0_0_0_0_0_textures.rx3,377024000,31487,True,texture
main.13.com.ea.gp.fifaworld.obb,8943,data\sceneassets\faces\face_213339_0_0_0_0_0_0_0_0_textures.rx3,377055488,28832,True,texture
main.13.com.ea.gp.fifaworld.obb,8944,data\sceneassets\faces\face_213418_0_0_0_0_0_0_0_0_textures.rx3,377084352,24786,True,texture
main.13.com.ea.gp.fifaworld.obb,8945,data\sceneassets\faces\face_213490_0_0_0_0_0_0_0_0_textures.rx3,377109184,28232,True,texture
main.13.com.ea.gp.fifaworld.obb,8946,data\sceneassets\faces\face_213661_0_0_0_0_0_0_0_0_textures.rx3,377137472,30662,True,texture
main.13.com.ea.gp.fifaworld.obb,8947,data\sceneassets\faces\face_213666_0_0_0_0_0_0_0_0_textures.rx3,377168192,30129,True,texture
main.13.com.ea.gp.fifaworld.obb,8948,data\sceneassets\faces\face_213698_0_0_0_0_0_0_0_0_textures.rx3,377198336,31407,True,texture
main.13.com.ea.gp.fifaworld.obb,8949,data\sceneassets\faces\face_213905_0_0_0_0_0_0_0_0_textures.rx3,377229760,30076,True,texture
main.13.com.ea.gp.fifaworld.obb,8950,data\sceneassets\faces\face_215590_0_0_0_0_0_0_0_0_textures.rx3,377259840,29808,True,texture
main.13.com.ea.gp.fifaworld.obb,8951,data\sceneassets\faces\face_216267_0_0_0_0_0_0_0_0_textures.rx3,377289664,27878,True,texture
main.13.com.ea.gp.fifaworld.obb,8952,data\sceneassets\faces\face_216268_0_0_0_0_0_0_0_0_textures.rx3,377317568,30224,True,texture
main.13.com.ea.gp.fifaworld.obb,8953,data\sceneassets\faces\face_216354_0_0_0_0_0_0_0_0_textures.rx3,377347840,30257,True,texture
main.13.com.ea.gp.fifaworld.obb,8954,data\sceneassets\faces\face_216594_0_0_0_0_0_0_0_0_textures.rx3,377378112,29524,True,texture
main.13.com.ea.gp.fifaworld.obb,8955,data\sceneassets\faces\face_218659_0_0_0_0_0_0_0_0_textures.rx3,377407680,28623,True,texture
main.13.com.ea.gp.fifaworld.obb,8956,data\sceneassets\faces\face_218746_0_0_0_0_0_0_0_0_textures.rx3,377436352,30011,True,texture
main.13.com.ea.gp.fifaworld.obb,8957,data\sceneassets\faces\face_219683_0_0_0_0_0_0_0_0_textures.rx3,377466368,27457,True,texture
main.13.com.ea.gp.fifaworld.obb,8958,data\sceneassets\faces\face_2196_0_0_0_0_0_0_0_0_textures.rx3,377493888,32932,True,texture
main.13.com.ea.gp.fifaworld.obb,8959,data\sceneassets\faces\face_220059_0_0_0_0_0_0_0_0_textures.rx3,377526848,31826,True,texture
main.13.com.ea.gp.fifaworld.obb,8960,data\sceneassets\faces\face_220185_0_0_0_0_0_0_0_0_textures.rx3,377558720,29973,True,texture
main.13.com.ea.gp.fifaworld.obb,8961,data\sceneassets\faces\face_220295_0_0_0_0_0_0_0_0_textures.rx3,377588736,26326,True,texture
main.13.com.ea.gp.fifaworld.obb,8962,data\sceneassets\faces\face_220651_0_0_0_0_0_0_0_0_textures.rx3,377615104,24661,True,texture
main.13.com.ea.gp.fifaworld.obb,8963,data\sceneassets\faces\face_221350_0_0_0_0_0_0_0_0_textures.rx3,377639808,23932,True,texture
main.13.com.ea.gp.fifaworld.obb,8964,data\sceneassets\faces\face_221841_0_0_0_0_0_0_0_0_textures.rx3,377663744,30799,True,texture
main.13.com.ea.gp.fifaworld.obb,8965,data\sceneassets\faces\face_221890_0_0_0_0_0_0_0_0_textures.rx3,377694592,30204,True,texture
main.13.com.ea.gp.fifaworld.obb,8966,data\sceneassets\faces\face_222513_0_0_0_0_0_0_0_0_textures.rx3,377724800,27729,True,texture
